additional_properties,id,name,type,tags,kind,billing_account_id,billing_account_name,billing_period_start_date,billing_period_end_date,billing_profile_id,billing_profile_name,account_owner_id,account_name,subscription_id,subscription_name,date,product,part_number,meter_id,meter_details,quantity,effective_price,cost,unit_price,billing_currency,resource_location,consumed_service,resource_id,resource_name,service_info1,service_info2,additional_info,invoice_section,cost_center,resource_group,reservation_id,reservation_name,product_order_id,product_order_name,offer_id,is_azure_credit_eligible,term,publisher_name,publisher_type,plan_name,charge_type,frequency,UsageType,ImageType,ServiceType,VMName,VMProperties,VCPUs,CPUs,StorageService,ResourceType,PipelineType,DataTransferDirection,DataCenter,NetworkBucket,ContainerId,CRPVMId,UsageResourceKind,EmittingService,AHB,vCores,SLO,UniqueResourceId,ResourceCategory
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/1436750b-8e4c-25f0-0fca-84af369c9406,1436750b-8e4c-25f0-0fca-84af369c9406,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-21,None,None,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,None,0.0012,0.000303,3.636e-07,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/shellondemand,shellondemand,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/a916a994-dc5d-b395-2aba-8da747da2718,a916a994-dc5d-b395-2aba-8da747da2718,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-19,None,None,8a752c6d-6098-4f15-8828-3716ba46d524,None,0.0011,0.016866,1.85526e-05,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,"{  ""StorageService"": ""Blob""}",None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,Blob,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/c93ce350-0298-9255-4e83-d3c967824f32,c93ce350-0298-9255-4e83-d3c967824f32,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-18,None,None,3e3981ec-a567-4790-9b06-484295b9b3dc,None,0.0001,0.003626,3.626e-07,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10030000892feb3e,csb10030000892feb3e,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/53ad131e-b2c0-f27b-d867-fb8c6380b60f,53ad131e-b2c0-f27b-d867-fb8c6380b60f,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-20,None,None,8a752c6d-6098-4f15-8828-3716ba46d524,None,0.0007,0.016866,1.18062e-05,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/shellondemand,shellondemand,None,None,"{  ""StorageService"": ""Blob""}",None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,Blob,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/98dea3ac-7ed5-d2be-4906-3c98252abf80,98dea3ac-7ed5-d2be-4906-3c98252abf80,Microsoft.Consumption/usageDetails,"{'createOperationID': '862e44fd-9b1d-4051-ace3-fe9b373eaf91', 'creationSource': 'vmssclient-aks-workers-31266840-vmss', 'orchestrator': 'Kubernetes:1.19.9', 'poolName': 'workers', 'resourceNameSuffix': '31266840'}",legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-19,None,None,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,None,0.010752,18.282744,0.196576063488,0.0,EUR,EU West,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/MC_FORMATION-KUBERNETES-AKS_ILKILABSXX_WESTEUROPE/providers/Microsoft.Compute/disks/aks-workers-31266840aks-workers-31266840-OS__1_dcf1a619aa864b2db9df278389f30358,aks-workers-31266840aks-workers-31266840-OS__1_dcf1a619aa864b2db9df278389f30358,None,None,None,None,None,MC_FORMATION-KUBERNETES-AKS_ILKILABSXX_WESTEUROPE,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/ef2c6108-5d82-707c-a923-b00adad2392d,ef2c6108-5d82-707c-a923-b00adad2392d,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-20,None,None,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,None,0.0146,0.000303,4.4238e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/1d06a60b-7044-140d-c3f1-3edb2ab48a03,1d06a60b-7044-140d-c3f1-3edb2ab48a03,Microsoft.Consumption/usageDetails,"{'ClusterName': '', 'CreationTimestamp': '2021-05-19 09:58:13 +0000 UTC', 'Namespace': 'default', 'NodeName': 'virtual-node-aci-linux', 'PodName': 'nginx-579756f489-st2hq', 'UID': 'a71ce39c-a53f-4148-87d0-5cfbfc1ceaeb'}",legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-19,None,None,f9ecdd26-ac1b-43ea-b457-d7f10d84657a,None,0.005809205055556,0.004309,2.5031864584e-05,0.0,EUR,EU West,Microsoft.ContainerInstance,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/MC_formation-kubernetes-aks_ilkilabsxx_westeurope/providers/Microsoft.ContainerInstance/containerGroups/default-nginx-579756f489-st2hq,default-nginx-579756f489-st2hq,None,None,None,None,None,MC_formation-kubernetes-aks_ilkilabsxx_westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/f228b88e-04e0-7db4-112b-8e3e97e6be2b,f228b88e-04e0-7db4-112b-8e3e97e6be2b,Microsoft.Consumption/usageDetails,"{'ClusterName': '', 'CreationTimestamp': '2021-05-19 09:58:13 +0000 UTC', 'Namespace': 'default', 'NodeName': 'virtual-node-aci-linux', 'PodName': 'nginx-579756f489-t8479', 'UID': '11374cc2-3195-4a53-97a4-b0ef66f087f3'}",legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-19,None,None,455a4865-255c-4eb4-857c-ed04b0b47ab1,None,0.054213123555556,0.039297,0.002130413116363,0.0,EUR,EU West,Microsoft.ContainerInstance,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/MC_formation-kubernetes-aks_ilkilabsxx_westeurope/providers/Microsoft.ContainerInstance/containerGroups/default-nginx-579756f489-t8479,default-nginx-579756f489-t8479,None,None,None,None,None,MC_formation-kubernetes-aks_ilkilabsxx_westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/3d9605a1-8145-fea4-6d0a-e4860328452f,3d9605a1-8145-fea4-6d0a-e4860328452f,Microsoft.Consumption/usageDetails,"{'creationSource': 'vmssclient-aks-workers-31266840-vmss', 'orchestrator': 'Kubernetes:1.19.9', 'poolName': 'workers', 'resourceNameSuffix': '31266840'}",legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-19,None,None,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,None,5e-06,0.016866,8.433e-08,0.0,EUR,EU West,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/MC_FORMATION-KUBERNETES-AKS_ILKILABSXX_WESTEUROPE/providers/Microsoft.Compute/virtualMachineScaleSets/aks-workers-31266840-vmss,aks-workers-31266840-vmss,None,None,"{  ""ResourceType"": ""Bandwidth"",  ""UsageResourceKind"": ""DataTrOut:Linux_IaaS_Canonical|Standard_B2s|c7a1714f-79f5-4727-8d40-65170c14f0cb|a759b3ec-c207-42f1-8cf8-250ff7c2d08d:Linux:Running"",  ""DataCenter"": ""AMZ07"",  ""NetworkBucket"": ""PAR22"",  ""PipelineType"": ""v2_late""}",None,None,MC_FORMATION-KUBERNETES-AKS_ILKILABSXX_WESTEUROPE,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,Bandwidth,v2_late,,AMZ07,PAR22,,,DataTrOut:Linux_IaaS_Canonical|Standard_B2s|c7a1714f-79f5-4727-8d40-65170c14f0cb|a759b3ec-c207-42f1-8cf8-250ff7c2d08d:Linux:Running,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/1c812af2-d5c6-24db-709c-5577b16723cb,1c812af2-d5c6-24db-709c-5577b16723cb,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-19,None,None,f90f81d2-238a-49d0-9f1b-9df13a859843,None,1.2208,0.012649,0.0154418992,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/724d798d-dc15-e3e6-e09c-69a5ba7f06db,724d798d-dc15-e3e6-e09c-69a5ba7f06db,Microsoft.Consumption/usageDetails,"{'createOperationID': '9f77fcd5-14a1-482f-a038-813a0792b1e8', 'creationSource': 'vmssclient-aks-workers-96293425-vmss', 'orchestrator': 'Kubernetes:1.19.9', 'poolName': 'workers', 'resourceNameSuffix': '96293425'}",legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-19,None,None,15a6938e-e86b-4b1b-9a76-7cce5581553a,None,0.900018,0.040478,0.036430928604,0.0,EUR,EU West,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/MC_FORMATION-KUBERNETES-AKS_ILKILABXX_WESTEUROPE/providers/Microsoft.Compute/virtualMachineScaleSets/aks-workers-96293425-vmss,aks-workers-96293425-vmss,None,None,"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": ""Canonical"",  ""ServiceType"": ""Standard_B2s"",  ""VMName"": ""aks-workers-96293425-vmss_1"",  ""VMProperties"": ""Microsoft.AKS.Compute.AKS.Linux.Billing"",  ""VCPUs"": 2,  ""CPUs"": 0}",None,None,MC_FORMATION-KUBERNETES-AKS_ILKILABXX_WESTEUROPE,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,ComputeHR,Canonical,Standard_B2s,aks-workers-96293425-vmss_1,Microsoft.AKS.Compute.AKS.Linux.Billing,2,0,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/0f9c86fb-69a5-4d85-11f8-6c3975ae154b,0f9c86fb-69a5-4d85-11f8-6c3975ae154b,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-21,None,None,46991cca-da4e-453d-94c1-f1e1e3f146a1,None,0.004032,2.226312,0.008976489984,0.0,EUR,FR Central,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/TEST_LOCKS/providers/Microsoft.Compute/disks/TestShrinkDisk_OsDisk_1_ed24249448da48639c53868b1ac2cfdf-new,TestShrinkDisk_OsDisk_1_ed24249448da48639c53868b1ac2cfdf-new,None,None,None,None,None,TEST_LOCKS,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/84668b8b-4bc4-b42f-114e-b75f2a4bec4a,84668b8b-4bc4-b42f-114e-b75f2a4bec4a,Microsoft.Consumption/usageDetails,"{'ClusterName': '', 'CreationTimestamp': '2021-05-19 09:58:13 +0000 UTC', 'Namespace': 'default', 'NodeName': 'virtual-node-aci-linux', 'PodName': 'nginx-579756f489-wgb7h', 'UID': 'c34b526e-8cb6-4c76-9300-6f0a8edfe8b3'}",legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-19,None,None,455a4865-255c-4eb4-857c-ed04b0b47ab1,None,0.058392550166667,0.039297,0.0022946520439,0.0,EUR,EU West,Microsoft.ContainerInstance,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/MC_formation-kubernetes-aks_ilkilabsxx_westeurope/providers/Microsoft.ContainerInstance/containerGroups/default-nginx-579756f489-wgb7h,default-nginx-579756f489-wgb7h,None,None,None,None,None,MC_formation-kubernetes-aks_ilkilabsxx_westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/9025efc5-16b5-0bdc-3433-eb1670e7f43f,9025efc5-16b5-0bdc-3433-eb1670e7f43f,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-20,None,None,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,None,0.00012,0.037948,4.55376e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/3407132a-0389-0204-befd-02d2f05bdff6,3407132a-0389-0204-befd-02d2f05bdff6,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-20,None,None,f114cb19-ea64-40b5-bcd7-aee474b62853,None,1.86666666666667,0.003373,0.006296266666667,0.0,EUR,FR Central,Microsoft.Network,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/VeeamBackupforO365/providers/Microsoft.Network/publicIPAddresses/VBO365Server-ip,VBO365Server-ip,None,None,None,None,None,VeeamBackupforO365,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/268a30c9-16e7-e3eb-b185-7d5399a3a1d9,268a30c9-16e7-e3eb-b185-7d5399a3a1d9,Microsoft.Consumption/usageDetails,"{'creationSource': 'vmssclient-aks-workers-31266840-vmss', 'orchestrator': 'Kubernetes:1.19.9', 'poolName': 'workers', 'resourceNameSuffix': '31266840'}",legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-19,None,None,15a6938e-e86b-4b1b-9a76-7cce5581553a,None,0.216671,0.040478,0.008770408738,0.0,EUR,EU West,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/MC_FORMATION-KUBERNETES-AKS_ILKILABSXX_WESTEUROPE/providers/Microsoft.Compute/virtualMachineScaleSets/aks-workers-31266840-vmss,aks-workers-31266840-vmss,None,None,"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": ""Canonical"",  ""ServiceType"": ""Standard_B2s"",  ""VMName"": ""aks-workers-31266840-vmss_2"",  ""VMProperties"": ""Microsoft.AKS.Compute.AKS.Linux.Billing"",  ""VCPUs"": 2,  ""CPUs"": 0}",None,None,MC_FORMATION-KUBERNETES-AKS_ILKILABSXX_WESTEUROPE,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,ComputeHR,Canonical,Standard_B2s,aks-workers-31266840-vmss_2,Microsoft.AKS.Compute.AKS.Linux.Billing,2,0,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/2c8440a4-8714-3032-244c-306bf1251e64,2c8440a4-8714-3032-244c-306bf1251e64,Microsoft.Consumption/usageDetails,"{'ClusterName': '', 'CreationTimestamp': '2021-05-19 09:58:13 +0000 UTC', 'Namespace': 'default', 'NodeName': 'virtual-node-aci-linux', 'PodName': 'nginx-579756f489-878jx', 'UID': '5957b755-5b83-4304-9679-aecd176669d9'}",legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-19,None,None,f9ecdd26-ac1b-43ea-b457-d7f10d84657a,None,0.005830709583333,0.004309,2.5124527595e-05,0.0,EUR,EU West,Microsoft.ContainerInstance,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/MC_formation-kubernetes-aks_ilkilabsxx_westeurope/providers/Microsoft.ContainerInstance/containerGroups/default-nginx-579756f489-878jx,default-nginx-579756f489-878jx,None,None,None,None,None,MC_formation-kubernetes-aks_ilkilabsxx_westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/e1fbec85-a68c-055e-2601-8da4a1918af9,e1fbec85-a68c-055e-2601-8da4a1918af9,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-20,None,None,26ce34b7-67b3-480d-9d1b-54a7fb80f67a,None,24.0,0.003035,0.07284,0.0,EUR,FR Central,Microsoft.Network,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/Test_Locks/providers/Microsoft.Network/publicIPAddresses/TestShrinkDisk-ip,TestShrinkDisk-ip,None,None,None,None,None,Test_Locks,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/66fc0b85-79c0-15cc-8b02-d02b9ecc2de2,66fc0b85-79c0-15cc-8b02-d02b9ecc2de2,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-19,None,None,27827eb0-7f60-4928-940b-f5fe15e7a4cb,None,24.0,0.021082,0.505968,0.0,EUR,EU West,Microsoft.Network,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/wvd-lab/providers/Microsoft.Network/loadBalancers/aadds-a62b1af9a4e14dff8435a539bd5bffa9-lb,aadds-a62b1af9a4e14dff8435a539bd5bffa9-lb,None,None,None,None,None,wvd-lab,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202106/providers/Microsoft.Consumption/usageDetails/5259d64f-12fc-453b-1f83-c4ae0505b572,5259d64f-12fc-453b-1f83-c4ae0505b572,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-05-19,2021-06-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-20,None,None,0fad698c-40bf-4ee1-a096-565fc6f0cddd,None,2.0,0.016866,0.033732,0.0,EUR,Unassigned,VirtualMachines,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Security/pricings/VirtualMachines,VirtualMachines,None,None,None,None,None,Microsoft.Security,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
