identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/alarmType,product/capacitystatus,product/clockSpeed,product/currentGeneration,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/ecu,product/engineCode,product/enhancedNetworkingSupported,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/logsDestination,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/platousagetype,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/region,product/servicecode,product/servicename,product/sku,product/storage,product/storageMedia,product/tenancy,product/tiertype,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/vcpu,product/version,product/volumeApiName,product/volumeType,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,resourceTags/aws:createdBy,resourceTags/user:Name,costCategory/All_Account_EC2_Costs,costCategory/DM_Account_All_FinOps_Formation_Costs,costCategory/MyTestCostCategorie
aaipcclz7sobe3hssw67h2q7i75cbfvsxbkvuzbacgws4bhnslqa,2021-05-01T12:00:00Z/2021-05-01T13:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T12:00:00Z,2021-05-01T13:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a961780dd49f6421180e42a038cee25b/6ed7363bf14fc8ad,0.0000000373,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
aaipcclz7sobe3hssw67h2q7i75cbfvsxbkvuzbacgws4bhnslqa,2021-05-01T13:00:00Z/2021-05-01T14:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T13:00:00Z,2021-05-01T14:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a961780dd49f6421180e42a038cee25b/6ed7363bf14fc8ad,0.0000000419,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
2zes67rhtl2oaftxjiygvv62k26oulfpvkwmmcb4lawfknkq5qma,2021-05-01T00:00:00Z/2021-05-01T01:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T00:00:00Z,2021-05-01T01:00:00Z,AWSELB,EUC1-CloudFront-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-central-1:157396038624:loadbalancer/net/a5e2f32b61fc84d97889ea5bbb194986/85f27558c8f66aa2,0.0000000484,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB data transfer in to EU (Germany) from CloudFront,,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Frankfurt),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-central-1,AWSDataTransfer,AWS Data Transfer,RM75QGHBXN695TTU,,,,,Amazon CloudFront,AWS Edge Location,InterRegion Inbound,EUC1-CloudFront-In-Bytes,,,,,RM75QGHBXN695TTU.JRTCKXETXF.6YS6EN2CT7,3187592892,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
3qpmoh7y3lpfsrshh3pi72563capdw4mlb6ub2nnxzfypouz7sha,2021-05-01T08:00:00Z/2021-05-01T09:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T08:00:00Z,2021-05-01T09:00:00Z,AWSELB,EUC1-USE1-AWS-Out-Bytes,LoadBalancing-PublicIP-Out,,arn:aws:elasticloadbalancing:eu-central-1:157396038624:loadbalancer/a61458dcd302545fdbba5d15e878faea,0.0000000410,,,USD,0.0200000000,0.0000000008,0.0200000000,0.0000000008,$0.02 per GB - EU (Germany) data transfer to US East (Northern Virginia),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Frankfurt),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-central-1,AWSDataTransfer,AWS Data Transfer,SACDBTNC2KPVGJ8R,,,,,US East (N. Virginia),AWS Region,InterRegion Outbound,EUC1-USE1-AWS-Out-Bytes,,,,,SACDBTNC2KPVGJ8R.JRTCKXETXF.6YS6EN2CT7,3187592910,USD,0.0000000008,0.0200000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,AssumedRole:AROASJJMI6PQDVM5STVUJ:1619620374976077867,,Load Balancer,,
3qpmoh7y3lpfsrshh3pi72563capdw4mlb6ub2nnxzfypouz7sha,2021-05-01T10:00:00Z/2021-05-01T11:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T10:00:00Z,2021-05-01T11:00:00Z,AWSELB,EUC1-USE1-AWS-Out-Bytes,LoadBalancing-PublicIP-Out,,arn:aws:elasticloadbalancing:eu-central-1:157396038624:loadbalancer/a61458dcd302545fdbba5d15e878faea,0.0000001602,,,USD,0.0200000000,0.0000000032,0.0200000000,0.0000000032,$0.02 per GB - EU (Germany) data transfer to US East (Northern Virginia),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Frankfurt),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-central-1,AWSDataTransfer,AWS Data Transfer,SACDBTNC2KPVGJ8R,,,,,US East (N. Virginia),AWS Region,InterRegion Outbound,EUC1-USE1-AWS-Out-Bytes,,,,,SACDBTNC2KPVGJ8R.JRTCKXETXF.6YS6EN2CT7,3187592910,USD,0.0000000032,0.0200000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,AssumedRole:AROASJJMI6PQDVM5STVUJ:1619620374976077867,,Load Balancer,,
qkxuaenkkkd4ibaucjsdemjy4sjveyghjzm7nc5ao6dwo7kiq5pq,2021-05-01T09:00:00Z/2021-05-01T10:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T09:00:00Z,2021-05-01T10:00:00Z,AWSELB,EU-EUC1-AWS-Out-Bytes,LoadBalancing-PublicIP-Out,,arn:aws:elasticloadbalancing:eu-west-1:157396038624:loadbalancer/net/a04ccc8305d394d50a82621eff0efbe8/0816c0a3d88a7569,0.0000000745,,,USD,0.0200000000,0.0000000015,0.0200000000,0.0000000015,$0.02 per GB - EU (Ireland) data transfer to EU (Germany),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Ireland),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-west-1,AWSDataTransfer,AWS Data Transfer,SPB4R8J5N27DQQSQ,,,,,EU (Frankfurt),AWS Region,InterRegion Outbound,EU-EUC1-AWS-Out-Bytes,,,,,SPB4R8J5N27DQQSQ.JRTCKXETXF.6YS6EN2CT7,3187593467,USD,0.0000000015,0.0200000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
vr3b6j5pdgxtqao5tovscqf4ndakrx4j2gxr6je2xxbc7pfy5n6a,2021-05-01T00:00:00Z/2021-05-01T01:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T00:00:00Z,2021-05-01T01:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/a0948da5390ad450db3939ed6a44f9ba,0.0000117626,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
rawxl3g7kgorp6nt53pqxz5ssko3bevcdzlbgygxgghz4tnl2twa,2021-05-01T00:00:00Z/2021-05-01T01:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T00:00:00Z,2021-05-01T01:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/adead57094d364a209138fa3b68f7d3d,0.0000081211,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
6vttif42ru6okwgzllhfxqardp6bsvoa7arm7ewyg3jp7khvod6q,2021-05-01T00:00:00Z/2021-05-01T01:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T00:00:00Z,2021-05-01T01:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/af926241f5089453382171e9b79d548b,0.0000161510,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
rj4imixqxcxsu4mckzvp5cnlmtqrgkxwwdegsea3cpdkggfyf7sq,2021-05-01T00:00:00Z/2021-05-01T01:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T00:00:00Z,2021-05-01T01:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a0268a53da1d64c7aaa60ddc202b9277/1392131059dd5360,0.0000375956,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
e4pmbbak2pekyljhfk7seqsocluivhe2ttrkc4jpuf5ov3yoqwha,2021-05-01T00:00:00Z/2021-05-01T01:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T00:00:00Z,2021-05-01T01:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a961780dd49f6421180e42a038cee25b/6ed7363bf14fc8ad,0.0000371970,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
vr3b6j5pdgxtqao5tovscqf4ndakrx4j2gxr6je2xxbc7pfy5n6a,2021-05-01T01:00:00Z/2021-05-01T02:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T01:00:00Z,2021-05-01T02:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/a0948da5390ad450db3939ed6a44f9ba,0.0000117579,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
rawxl3g7kgorp6nt53pqxz5ssko3bevcdzlbgygxgghz4tnl2twa,2021-05-01T01:00:00Z/2021-05-01T02:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T01:00:00Z,2021-05-01T02:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/adead57094d364a209138fa3b68f7d3d,0.0000071842,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
6vttif42ru6okwgzllhfxqardp6bsvoa7arm7ewyg3jp7khvod6q,2021-05-01T01:00:00Z/2021-05-01T02:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T01:00:00Z,2021-05-01T02:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/af926241f5089453382171e9b79d548b,0.0000160784,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
rj4imixqxcxsu4mckzvp5cnlmtqrgkxwwdegsea3cpdkggfyf7sq,2021-05-01T01:00:00Z/2021-05-01T02:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T01:00:00Z,2021-05-01T02:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a0268a53da1d64c7aaa60ddc202b9277/1392131059dd5360,0.0000330936,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
e4pmbbak2pekyljhfk7seqsocluivhe2ttrkc4jpuf5ov3yoqwha,2021-05-01T01:00:00Z/2021-05-01T02:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T01:00:00Z,2021-05-01T02:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a961780dd49f6421180e42a038cee25b/6ed7363bf14fc8ad,0.0000335416,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
vr3b6j5pdgxtqao5tovscqf4ndakrx4j2gxr6je2xxbc7pfy5n6a,2021-05-01T02:00:00Z/2021-05-01T03:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T02:00:00Z,2021-05-01T03:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/a0948da5390ad450db3939ed6a44f9ba,0.0000044694,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
rawxl3g7kgorp6nt53pqxz5ssko3bevcdzlbgygxgghz4tnl2twa,2021-05-01T02:00:00Z/2021-05-01T03:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T02:00:00Z,2021-05-01T03:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/adead57094d364a209138fa3b68f7d3d,0.0000051744,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
6vttif42ru6okwgzllhfxqardp6bsvoa7arm7ewyg3jp7khvod6q,2021-05-01T02:00:00Z/2021-05-01T03:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T02:00:00Z,2021-05-01T03:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/af926241f5089453382171e9b79d548b,0.0000065146,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
rj4imixqxcxsu4mckzvp5cnlmtqrgkxwwdegsea3cpdkggfyf7sq,2021-05-01T02:00:00Z/2021-05-01T03:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T02:00:00Z,2021-05-01T03:00:00Z,AWSELB,EUN1-DataTransfer-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a0268a53da1d64c7aaa60ddc202b9277/1392131059dd5360,0.0000305921,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for DataTransfer-In-Bytes in EU (Stockholm),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,SX8GVDSYFRMFRK9T,,,,,EU (Stockholm),AWS Region,AWS Inbound,EUN1-DataTransfer-In-Bytes,,,,,SX8GVDSYFRMFRK9T.JRTCKXETXF.6YS6EN2CT7,3187596558,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
